transaction_id,user_id,amount,merchant_id,device_type,location,timestamp,is_fraud
TXN00027156,U00314,1957.34,M002,Tablet,JP,2023-07-18 17:02:00,1
TXN00027157,U00174,31.77,M077,Tablet,US,2023-07-18 17:09:00,0
TXN00027158,U00185,13.01,M016,Desktop,AU,2023-07-18 17:11:00,0
TXN00027159,U00274,4413.58,M041,Mobile,UK,2023-07-18 17:37:00,1
TXN00027160,U00283,26.51,M089,Desktop,IN,2023-07-18 17:54:00,0
TXN00027161,U00304,13.87,M100,Tablet,CA,2023-07-18 17:59:00,0
TXN00027162,U00118,53.13,M003,Tablet,CA,2023-07-18 18:12:00,0
TXN00027163,U00950,6.6,M089,Desktop,UK,2023-07-18 18:20:00,0
TXN00027164,U00628,29.2,M010,Tablet,BR,2023-07-18 18:25:00,0
TXN00027165,U00009,5.06,M022,Tablet,MX,2023-07-18 18:28:00,0
TXN00027166,U00784,10.2,M092,Tablet,MX,2023-07-18 18:32:00,0
TXN00027167,U00340,29.69,M003,Mobile,US,2023-07-18 18:32:00,0
TXN00027168,U00877,35.02,M016,Tablet,BR,2023-07-18 18:52:00,0
TXN00027169,U00431,7.12,M068,Mobile,JP,2023-07-18 19:10:00,0
TXN00027170,U00938,224.01,M033,Tablet,US,2023-07-18 19:30:00,0
TXN00027171,U00586,24.94,M035,Mobile,FR,2023-07-18 19:35:00,0
TXN00027172,U00203,9.3,M014,Tablet,IN,2023-07-18 19:42:00,0
TXN00027173,U00737,2.53,M032,Mobile,CA,2023-07-18 19:45:00,0
TXN00027174,U00959,86.3,M046,Tablet,AU,2023-07-18 19:48:00,0
TXN00027175,U00689,33.82,M034,Mobile,US,2023-07-18 19:53:00,0
TXN00027176,U00879,75.93,M021,Mobile,IN,2023-07-18 19:55:00,0
TXN00027177,U00981,14.2,M018,Desktop,US,2023-07-18 20:09:00,0
TXN00027178,U00428,15.11,M012,Mobile,DE,2023-07-18 20:17:00,0
TXN00027179,U00609,73.3,M050,Mobile,UK,2023-07-18 20:31:00,0
TXN00027180,U00678,54.35,M090,Mobile,DE,2023-07-18 20:50:00,0
TXN00027181,U00418,1454.49,M087,Mobile,UK,2023-07-18 20:51:00,1
TXN00027182,U00640,18.1,M015,Mobile,JP,2023-07-18 20:57:00,0
TXN00027183,U00928,4472.61,M095,Mobile,BR,2023-07-18 21:01:00,1
TXN00027184,U00089,7.46,M093,Mobile,IN,2023-07-18 21:22:00,0
TXN00027185,U00620,35.46,M100,Tablet,AU,2023-07-18 21:30:00,0
TXN00027186,U00427,28.71,M087,Tablet,UK,2023-07-18 21:42:00,0
TXN00027187,U00411,19.34,M085,Desktop,US,2023-07-18 21:53:00,0
TXN00027188,U00323,56.1,M009,Mobile,IN,2023-07-18 21:54:00,0
TXN00027189,U00498,39.72,M078,Desktop,JP,2023-07-18 21:56:00,0
TXN00027190,U00911,17.31,M084,Tablet,CA,2023-07-18 22:02:00,0
TXN00027191,U00100,11.2,M011,Mobile,DE,2023-07-18 22:23:00,0
TXN00027192,U00744,7.63,M029,Tablet,US,2023-07-18 22:41:00,0
TXN00027193,U00739,1.9,M078,Desktop,FR,2023-07-18 22:48:00,0
TXN00027194,U00883,4.08,M100,Mobile,FR,2023-07-18 22:48:00,0
TXN00027195,U00437,3.74,M007,Tablet,UK,2023-07-18 22:51:00,0
TXN00027196,U00042,8.01,M003,Mobile,BR,2023-07-18 23:09:00,0
TXN00027197,U00001,35.86,M024,Tablet,CA,2023-07-18 23:13:00,0
TXN00027198,U00643,109.44,M033,Mobile,BR,2023-07-18 23:20:00,0
TXN00027199,U00173,23.68,M010,Tablet,US,2023-07-18 23:25:00,0
TXN00027200,U00768,13.84,M088,Desktop,AU,2023-07-18 23:31:00,0
TXN00027201,U00174,22.66,M067,Tablet,FR,2023-07-18 23:34:00,0
TXN00027202,U00979,47.5,M099,Mobile,FR,2023-07-19 00:02:00,0
TXN00027203,U00330,14.48,M015,Desktop,US,2023-07-19 00:17:00,0
TXN00027204,U00093,44.18,M079,Desktop,US,2023-07-19 00:29:00,0
TXN00027205,U00418,150.7,M001,Tablet,BR,2023-07-19 00:30:00,0
TXN00027206,U00365,34.64,M091,Desktop,UK,2023-07-19 00:42:00,0
TXN00027207,U00993,42.82,M100,Desktop,US,2023-07-19 00:44:00,0
TXN00027208,U00420,59.37,M089,Desktop,UK,2023-07-19 01:17:00,0
TXN00027209,U00325,30.21,M061,Desktop,US,2023-07-19 01:23:00,0
TXN00027210,U00829,28.85,M081,Desktop,CA,2023-07-19 01:34:00,0
TXN00027211,U00962,46.09,M014,Desktop,JP,2023-07-19 01:35:00,0
TXN00027212,U00178,2318.15,M084,Mobile,MX,2023-07-19 02:07:00,1
TXN00027213,U00995,6.94,M009,Mobile,US,2023-07-19 02:13:00,0
TXN00027214,U00956,14.65,M092,Desktop,BR,2023-07-19 02:26:00,0
TXN00027215,U00287,24.2,M040,Tablet,DE,2023-07-19 02:28:00,0
TXN00027216,U00389,1.93,M052,Mobile,US,2023-07-19 02:36:00,0
TXN00027217,U00708,4.99,M066,Tablet,BR,2023-07-19 02:40:00,0
TXN00027218,U00914,21.13,M067,Tablet,IN,2023-07-19 02:47:00,0
TXN00027219,U00152,17.64,M043,Tablet,BR,2023-07-19 02:48:00,0
TXN00027220,U00317,28.89,M065,Tablet,UK,2023-07-19 02:55:00,0
TXN00027221,U00913,20.8,M013,Mobile,DE,2023-07-19 03:00:00,0
TXN00027222,U00325,48.5,M062,Desktop,BR,2023-07-19 03:01:00,0
TXN00027223,U00286,11.63,M048,Desktop,IN,2023-07-19 03:07:00,0
TXN00027224,U00925,4.79,M064,Desktop,BR,2023-07-19 03:24:00,0
TXN00027225,U00665,32.36,M042,Mobile,BR,2023-07-19 03:40:00,0
TXN00027226,U00814,26.94,M056,Desktop,BR,2023-07-19 03:53:00,0
TXN00027227,U00093,1.18,M022,Mobile,AU,2023-07-19 04:13:00,0
TXN00027228,U00650,5.16,M008,Mobile,IN,2023-07-19 04:14:00,0
TXN00027229,U00213,39.74,M095,Tablet,CA,2023-07-19 04:16:00,0
TXN00027230,U00186,10.39,M057,Tablet,IN,2023-07-19 04:31:00,0
TXN00027231,U00680,9.14,M010,Tablet,AU,2023-07-19 04:43:00,0
TXN00027232,U00570,3.54,M017,Mobile,AU,2023-07-19 04:55:00,0
TXN00027233,U00680,17.78,M026,Tablet,US,2023-07-19 05:21:00,0
TXN00027234,U00888,10.95,M012,Mobile,IN,2023-07-19 05:31:00,0
TXN00027235,U00714,71.18,M087,Tablet,CA,2023-07-19 05:33:00,0
TXN00027236,U00170,12.99,M024,Tablet,JP,2023-07-19 05:41:00,0
TXN00027237,U00216,15.32,M029,Tablet,JP,2023-07-19 05:42:00,0
TXN00027238,U00585,24.03,M045,Tablet,US,2023-07-19 05:46:00,0
TXN00027239,U00872,18.26,M082,Mobile,DE,2023-07-19 06:08:00,0
TXN00027240,U00024,59.59,M033,Mobile,JP,2023-07-19 06:24:00,0
TXN00027241,U00877,4.15,M043,Tablet,JP,2023-07-19 06:56:00,0
TXN00027242,U00537,32.92,M067,Tablet,JP,2023-07-19 07:01:00,0
TXN00027243,U00427,38.1,M090,Mobile,CA,2023-07-19 07:07:00,0
TXN00027244,U00491,26.55,M013,Desktop,US,2023-07-19 07:51:00,0
TXN00027245,U00262,24.62,M094,Mobile,BR,2023-07-19 07:52:00,0
TXN00027246,U00985,8.29,M062,Desktop,MX,2023-07-19 07:56:00,0
TXN00027247,U00193,38.32,M050,Desktop,UK,2023-07-19 08:01:00,0
TXN00027248,U00642,23.7,M015,Mobile,MX,2023-07-19 08:01:00,0
TXN00027249,U00873,46.02,M062,Tablet,CA,2023-07-19 08:08:00,0
TXN00027250,U00869,7.28,M008,Desktop,AU,2023-07-19 08:34:00,0
TXN00027251,U00900,11.2,M091,Tablet,IN,2023-07-19 08:42:00,0
TXN00027252,U00934,83.71,M056,Mobile,BR,2023-07-19 08:55:00,0
TXN00027253,U00203,4.97,M034,Tablet,JP,2023-07-19 09:15:00,0
TXN00027254,U00660,16.46,M018,Mobile,MX,2023-07-19 09:24:00,0
TXN00027255,U00333,20.76,M097,Desktop,BR,2023-07-19 09:35:00,0
TXN00027256,U00946,82.97,M001,Tablet,JP,2023-07-19 09:52:00,0
TXN00027257,U00045,14.59,M046,Tablet,US,2023-07-19 09:52:00,0
TXN00027258,U00242,2.68,M011,Mobile,CA,2023-07-19 10:02:00,0
TXN00027259,U00124,3.64,M017,Desktop,US,2023-07-19 10:04:00,0
TXN00027260,U00412,6.51,M070,Tablet,US,2023-07-19 10:13:00,0
TXN00027261,U00131,25.11,M035,Tablet,CA,2023-07-19 10:16:00,0
TXN00027262,U00368,7.64,M082,Tablet,MX,2023-07-19 10:22:00,0
TXN00027263,U00973,188.79,M036,Tablet,FR,2023-07-19 10:27:00,0
TXN00027264,U00014,3055.46,M049,Mobile,IN,2023-07-19 10:39:00,1
TXN00027265,U00178,1154.24,M064,Desktop,JP,2023-07-19 10:52:00,1
TXN00027266,U00943,7.33,M049,Tablet,UK,2023-07-19 11:10:00,0
TXN00027267,U00812,69.27,M025,Desktop,FR,2023-07-19 11:25:00,0
TXN00027268,U00484,58.95,M096,Tablet,IN,2023-07-19 11:31:00,0
TXN00027269,U00713,4.41,M073,Desktop,US,2023-07-19 11:47:00,0
TXN00027270,U00674,15.52,M009,Desktop,JP,2023-07-19 11:52:00,0
TXN00027271,U00462,21.41,M019,Desktop,DE,2023-07-19 12:04:00,0
TXN00027272,U00810,16.48,M070,Tablet,MX,2023-07-19 12:08:00,0
TXN00027273,U00219,338.23,M049,Mobile,UK,2023-07-19 12:26:00,0
TXN00027274,U00189,6.39,M058,Desktop,IN,2023-07-19 12:43:00,0
TXN00027275,U00639,66.56,M023,Mobile,AU,2023-07-19 13:03:00,0
TXN00027276,U00067,23.58,M040,Desktop,CA,2023-07-19 13:08:00,0
TXN00027277,U00525,53.81,M096,Mobile,DE,2023-07-19 13:21:00,0
TXN00027278,U00429,83.02,M040,Desktop,FR,2023-07-19 14:09:00,0
TXN00027279,U00997,22.65,M021,Desktop,BR,2023-07-19 14:13:00,0
TXN00027280,U00883,38.12,M010,Mobile,JP,2023-07-19 14:22:00,0
TXN00027281,U00917,2.06,M034,Mobile,MX,2023-07-19 14:24:00,0
TXN00027282,U00322,37.25,M072,Desktop,IN,2023-07-19 14:25:00,0
TXN00027283,U00418,35.77,M033,Mobile,JP,2023-07-19 14:52:00,0
TXN00027284,U00194,49.73,M074,Mobile,IN,2023-07-19 15:00:00,0
TXN00027285,U00663,26.21,M070,Tablet,AU,2023-07-19 15:01:00,0
TXN00027286,U00430,8.45,M024,Tablet,AU,2023-07-19 15:20:00,0
TXN00027287,U00383,84.29,M026,Mobile,DE,2023-07-19 15:21:00,0
TXN00027288,U01000,19.12,M033,Mobile,UK,2023-07-19 15:22:00,0
TXN00027289,U00045,36.68,M090,Tablet,DE,2023-07-19 15:32:00,0
TXN00027290,U00247,9.81,M001,Desktop,BR,2023-07-19 15:40:00,0
TXN00027291,U00670,9.33,M004,Mobile,DE,2023-07-19 16:18:00,0
TXN00027292,U00181,5.78,M020,Tablet,FR,2023-07-19 16:27:00,0
TXN00027293,U00427,100.79,M053,Mobile,MX,2023-07-19 16:47:00,0
TXN00027294,U00585,14.57,M051,Mobile,MX,2023-07-19 17:12:00,0
TXN00027295,U00576,82.3,M059,Mobile,AU,2023-07-19 17:16:00,0
TXN00027296,U00018,36.28,M006,Mobile,DE,2023-07-19 17:16:00,0
TXN00027297,U00220,87.57,M044,Mobile,AU,2023-07-19 17:37:00,0
TXN00027298,U00530,62.8,M038,Tablet,BR,2023-07-19 17:56:00,0
TXN00027299,U00898,19.31,M023,Tablet,BR,2023-07-19 18:06:00,0
TXN00027300,U00257,127.89,M053,Tablet,FR,2023-07-19 18:13:00,0
TXN00027301,U00266,4.02,M073,Mobile,BR,2023-07-19 18:13:00,0
TXN00027302,U00418,58.98,M070,Desktop,DE,2023-07-19 18:17:00,0
TXN00027303,U00703,13.26,M048,Tablet,FR,2023-07-19 18:34:00,0
TXN00027304,U00630,16.33,M085,Mobile,BR,2023-07-19 18:36:00,0
TXN00027305,U00380,4.08,M084,Desktop,CA,2023-07-19 18:44:00,0
TXN00027306,U00592,37.97,M008,Mobile,UK,2023-07-19 19:02:00,0
TXN00027307,U00822,10.97,M064,Desktop,US,2023-07-19 19:45:00,0
TXN00027308,U00300,12.89,M061,Mobile,UK,2023-07-19 19:48:00,0
TXN00027309,U00484,18.97,M083,Mobile,MX,2023-07-19 19:50:00,0
TXN00027310,U00392,6.59,M092,Tablet,UK,2023-07-19 20:11:00,0
TXN00027311,U00535,8.28,M082,Tablet,UK,2023-07-19 20:11:00,0
TXN00027312,U00990,25.54,M013,Mobile,UK,2023-07-19 20:35:00,0
TXN00027313,U00317,11.19,M083,Mobile,UK,2023-07-19 20:35:00,0
TXN00027314,U00712,11.54,M028,Tablet,US,2023-07-19 20:59:00,0
TXN00027315,U00959,23.8,M092,Desktop,UK,2023-07-19 21:08:00,0
TXN00027316,U00076,13.36,M008,Desktop,US,2023-07-19 21:11:00,0
TXN00027317,U00688,97.25,M066,Mobile,DE,2023-07-19 21:25:00,0
TXN00027318,U00263,13.18,M010,Tablet,JP,2023-07-19 21:37:00,0
TXN00027319,U00281,5.41,M081,Tablet,FR,2023-07-19 21:44:00,0
TXN00027320,U00703,5.82,M089,Mobile,FR,2023-07-19 22:08:00,0
TXN00027321,U00748,14.7,M068,Tablet,US,2023-07-19 22:09:00,0
TXN00027322,U00745,33.6,M046,Tablet,JP,2023-07-19 22:12:00,0
TXN00027323,U00940,3541.41,M067,Desktop,UK,2023-07-19 22:23:00,1
TXN00027324,U00288,42.87,M042,Desktop,BR,2023-07-19 22:31:00,0
TXN00027325,U00354,15.5,M081,Mobile,AU,2023-07-19 22:38:00,0
TXN00027326,U00309,7.14,M040,Mobile,MX,2023-07-19 22:43:00,0
TXN00027327,U00824,9.21,M082,Tablet,US,2023-07-19 22:52:00,0
TXN00027328,U00614,13.1,M050,Desktop,FR,2023-07-19 23:13:00,0
TXN00027329,U00475,12.76,M068,Tablet,BR,2023-07-19 23:53:00,0
TXN00027330,U00575,9.35,M016,Mobile,DE,2023-07-19 23:57:00,0
TXN00027331,U00850,19.95,M054,Tablet,DE,2023-07-20 00:16:00,0
TXN00027332,U00070,8.83,M061,Desktop,DE,2023-07-20 00:16:00,0
TXN00027333,U00853,15.25,M057,Desktop,FR,2023-07-20 00:28:00,0
TXN00027334,U00137,972.72,M064,Desktop,US,2023-07-20 00:37:00,1
TXN00027335,U00971,35.3,M036,Tablet,JP,2023-07-20 00:50:00,0
TXN00027336,U00022,33.18,M059,Mobile,UK,2023-07-20 00:53:00,0
TXN00027337,U00381,20.4,M080,Desktop,IN,2023-07-20 01:18:00,0
TXN00027338,U00763,15.65,M022,Desktop,AU,2023-07-20 01:22:00,0
TXN00027339,U00071,14.66,M065,Mobile,IN,2023-07-20 01:26:00,0
TXN00027340,U00636,42.18,M042,Mobile,BR,2023-07-20 01:34:00,0
TXN00027341,U00649,45.43,M004,Desktop,US,2023-07-20 01:40:00,0
TXN00027342,U00486,16.02,M016,Mobile,FR,2023-07-20 01:57:00,0
TXN00027343,U00400,19.96,M034,Desktop,MX,2023-07-20 02:09:00,0
TXN00027344,U00421,12.28,M024,Tablet,DE,2023-07-20 02:24:00,0
TXN00027345,U00650,16.09,M014,Desktop,IN,2023-07-20 02:48:00,0
TXN00027346,U00102,2.09,M060,Tablet,BR,2023-07-20 02:55:00,0
TXN00027347,U00168,3150.34,M004,Mobile,US,2023-07-20 04:06:00,1
TXN00027348,U00980,3.55,M078,Tablet,AU,2023-07-20 04:10:00,0
TXN00027349,U00519,37.6,M061,Mobile,US,2023-07-20 04:24:00,0
TXN00027350,U00608,25.03,M021,Mobile,JP,2023-07-20 04:26:00,0
TXN00027351,U00433,47.69,M052,Desktop,AU,2023-07-20 04:34:00,0
TXN00027352,U00618,30.99,M009,Mobile,AU,2023-07-20 04:36:00,0
TXN00027353,U00250,4625.76,M011,Desktop,AU,2023-07-20 04:44:00,1
TXN00027354,U00456,11.0,M016,Desktop,CA,2023-07-20 04:48:00,0
TXN00027355,U00166,16.32,M090,Desktop,IN,2023-07-20 04:57:00,0
TXN00027356,U00749,13.54,M060,Desktop,US,2023-07-20 05:06:00,0
TXN00027357,U00484,22.72,M085,Mobile,CA,2023-07-20 05:27:00,0
TXN00027358,U00883,24.05,M070,Mobile,IN,2023-07-20 05:30:00,0
TXN00027359,U00622,94.26,M036,Tablet,US,2023-07-20 05:30:00,0
TXN00027360,U00426,44.18,M083,Desktop,FR,2023-07-20 05:49:00,0
TXN00027361,U00787,9.74,M037,Tablet,MX,2023-07-20 06:12:00,0
TXN00027362,U00484,13.65,M010,Tablet,BR,2023-07-20 06:38:00,0
TXN00027363,U00012,6.22,M058,Desktop,UK,2023-07-20 06:39:00,0
TXN00027364,U00859,22.53,M098,Tablet,CA,2023-07-20 06:41:00,0
TXN00027365,U00275,10.23,M018,Tablet,US,2023-07-20 06:49:00,0
TXN00027366,U00750,24.15,M024,Desktop,DE,2023-07-20 07:03:00,0
TXN00027367,U00333,25.61,M053,Desktop,BR,2023-07-20 07:06:00,0
TXN00027368,U00652,26.28,M013,Desktop,CA,2023-07-20 07:10:00,0
TXN00027369,U00066,32.59,M088,Desktop,JP,2023-07-20 07:49:00,0
TXN00027370,U00081,27.99,M025,Desktop,IN,2023-07-20 07:51:00,0
TXN00027371,U00225,37.46,M091,Desktop,JP,2023-07-20 07:52:00,0
TXN00027372,U00001,6.73,M034,Desktop,DE,2023-07-20 08:08:00,0
TXN00027373,U00602,28.59,M035,Tablet,UK,2023-07-20 08:12:00,0
TXN00027374,U00457,13.5,M009,Desktop,MX,2023-07-20 08:20:00,0
TXN00027375,U00439,19.37,M089,Desktop,FR,2023-07-20 08:22:00,0
TXN00027376,U00740,2821.74,M060,Mobile,MX,2023-07-20 08:31:00,1
TXN00027377,U00429,34.75,M003,Mobile,IN,2023-07-20 08:35:00,0
TXN00027378,U00285,31.59,M041,Tablet,IN,2023-07-20 08:39:00,0
TXN00027379,U00512,28.32,M050,Mobile,UK,2023-07-20 08:48:00,0
TXN00027380,U00157,2.69,M071,Mobile,JP,2023-07-20 08:51:00,0
TXN00027381,U00983,20.16,M076,Desktop,FR,2023-07-20 09:08:00,0
TXN00027382,U00496,26.34,M011,Desktop,AU,2023-07-20 09:11:00,0
TXN00027383,U00025,93.51,M024,Mobile,US,2023-07-20 09:28:00,0
TXN00027384,U00910,20.68,M096,Tablet,BR,2023-07-20 09:39:00,0
TXN00027385,U00010,7.64,M044,Tablet,BR,2023-07-20 09:52:00,0
TXN00027386,U00966,52.86,M011,Mobile,JP,2023-07-20 09:57:00,0
TXN00027387,U00251,6.84,M073,Desktop,BR,2023-07-20 10:05:00,0
TXN00027388,U00566,93.58,M028,Mobile,CA,2023-07-20 10:15:00,0
TXN00027389,U00068,55.14,M004,Desktop,US,2023-07-20 10:26:00,0
TXN00027390,U00899,21.08,M065,Desktop,MX,2023-07-20 10:38:00,0
TXN00027391,U00889,6.07,M069,Mobile,FR,2023-07-20 11:00:00,0
TXN00027392,U00492,68.16,M064,Mobile,CA,2023-07-20 11:10:00,0
TXN00027393,U00807,46.62,M058,Tablet,DE,2023-07-20 11:11:00,0
TXN00027394,U00169,34.06,M005,Desktop,MX,2023-07-20 11:27:00,0
TXN00027395,U00902,4615.3,M049,Mobile,IN,2023-07-20 11:30:00,1
TXN00027396,U00557,8.99,M045,Desktop,IN,2023-07-20 11:38:00,0
TXN00027397,U00460,32.21,M061,Desktop,US,2023-07-20 11:47:00,0
TXN00027398,U00756,28.76,M005,Mobile,IN,2023-07-20 12:13:00,0
TXN00027399,U00230,11.81,M033,Tablet,DE,2023-07-20 12:35:00,0
TXN00027400,U00850,1122.98,M084,Desktop,UK,2023-07-20 12:38:00,1
TXN00027401,U00372,12.46,M058,Desktop,BR,2023-07-20 13:00:00,0
TXN00027402,U00596,28.07,M085,Desktop,FR,2023-07-20 13:06:00,0
TXN00027403,U00500,25.81,M068,Tablet,DE,2023-07-20 13:09:00,0
TXN00027404,U00376,2.87,M035,Mobile,JP,2023-07-20 13:25:00,0
TXN00027405,U00515,15.98,M092,Tablet,IN,2023-07-20 13:40:00,0
TXN00027406,U00467,21.28,M003,Desktop,JP,2023-07-20 14:14:00,0
TXN00027407,U00324,3.61,M084,Mobile,UK,2023-07-20 14:19:00,0
TXN00027408,U00398,12.02,M072,Mobile,DE,2023-07-20 14:51:00,0
TXN00027409,U00336,14.04,M037,Desktop,FR,2023-07-20 15:09:00,0
TXN00027410,U00086,35.04,M023,Desktop,US,2023-07-20 15:09:00,0
TXN00027411,U00173,27.7,M020,Mobile,IN,2023-07-20 15:27:00,0
TXN00027412,U00213,66.01,M042,Mobile,AU,2023-07-20 15:27:00,0
TXN00027413,U00398,102.04,M018,Desktop,IN,2023-07-20 15:28:00,0
TXN00027414,U00993,51.72,M007,Desktop,FR,2023-07-20 15:32:00,0
TXN00027415,U00662,6.05,M017,Mobile,IN,2023-07-20 15:45:00,0
TXN00027416,U00451,7.82,M082,Desktop,FR,2023-07-20 16:17:00,0
TXN00027417,U00648,82.69,M037,Mobile,AU,2023-07-20 16:17:00,0
TXN00027418,U00409,69.61,M004,Mobile,DE,2023-07-20 16:30:00,0
TXN00027419,U00444,20.44,M019,Tablet,DE,2023-07-20 16:37:00,0
TXN00027420,U00118,15.7,M038,Mobile,CA,2023-07-20 16:38:00,0
TXN00027421,U00975,35.53,M073,Mobile,IN,2023-07-20 16:38:00,0
TXN00027422,U00373,13.38,M021,Tablet,JP,2023-07-20 17:04:00,0
TXN00027423,U00747,22.57,M003,Mobile,UK,2023-07-20 17:12:00,0
TXN00027424,U00481,5.48,M065,Tablet,JP,2023-07-20 17:33:00,0
TXN00027425,U00388,28.8,M013,Mobile,FR,2023-07-20 17:48:00,0
TXN00027426,U00836,2.87,M015,Desktop,DE,2023-07-20 17:53:00,0
TXN00027427,U00629,24.53,M092,Mobile,US,2023-07-20 18:19:00,0
TXN00027428,U00360,105.13,M100,Tablet,AU,2023-07-20 18:29:00,0
TXN00027429,U00431,2230.89,M027,Desktop,AU,2023-07-20 18:39:00,1
TXN00027430,U00385,24.13,M051,Desktop,CA,2023-07-20 18:44:00,0
TXN00027431,U00618,14.7,M019,Mobile,CA,2023-07-20 19:11:00,0
TXN00027432,U00294,40.49,M006,Tablet,BR,2023-07-20 19:22:00,0
TXN00027433,U00391,17.88,M075,Mobile,US,2023-07-20 19:23:00,0
TXN00027434,U00279,17.74,M051,Tablet,IN,2023-07-20 19:35:00,0
TXN00027435,U00609,3.73,M088,Mobile,DE,2023-07-20 19:39:00,0
TXN00027436,U00772,70.33,M078,Mobile,DE,2023-07-20 19:44:00,0
TXN00027437,U00315,11.88,M020,Desktop,JP,2023-07-20 19:52:00,0
TXN00027438,U00808,11.65,M093,Desktop,UK,2023-07-20 19:58:00,0
TXN00027439,U00470,44.02,M004,Desktop,FR,2023-07-20 20:11:00,0
TXN00027440,U00153,60.76,M065,Mobile,MX,2023-07-20 20:24:00,0
TXN00027441,U00543,24.57,M018,Mobile,US,2023-07-20 20:47:00,0
TXN00027442,U00816,35.06,M060,Tablet,AU,2023-07-20 20:50:00,0
TXN00027443,U00832,8.72,M053,Desktop,FR,2023-07-20 20:59:00,0
TXN00027444,U00059,11.14,M082,Mobile,DE,2023-07-20 21:06:00,0
TXN00027445,U00148,7.4,M060,Desktop,DE,2023-07-20 21:14:00,0
TXN00027446,U00981,10.93,M037,Tablet,US,2023-07-20 21:23:00,0
TXN00027447,U00750,37.67,M039,Tablet,US,2023-07-20 21:26:00,0
TXN00027448,U00187,13.73,M033,Desktop,MX,2023-07-20 21:27:00,0
TXN00027449,U00307,37.22,M066,Desktop,IN,2023-07-20 21:28:00,0
TXN00027450,U00840,8.91,M091,Tablet,AU,2023-07-20 21:34:00,0
TXN00027451,U00967,17.29,M004,Desktop,AU,2023-07-20 21:48:00,0
TXN00027452,U00030,57.91,M025,Mobile,IN,2023-07-20 21:49:00,0
TXN00027453,U00598,52.4,M070,Tablet,MX,2023-07-20 22:00:00,0
TXN00027454,U00786,19.6,M089,Mobile,US,2023-07-20 22:11:00,0
TXN00027455,U00190,21.85,M022,Tablet,AU,2023-07-20 22:25:00,0
TXN00027456,U00175,15.36,M041,Tablet,IN,2023-07-20 22:26:00,0
TXN00027457,U00542,1481.99,M080,Tablet,US,2023-07-20 22:27:00,1
TXN00027458,U00338,14.91,M006,Mobile,FR,2023-07-20 22:27:00,0
TXN00027459,U00728,6.48,M028,Tablet,JP,2023-07-20 22:40:00,0
TXN00027460,U00228,8.13,M028,Desktop,US,2023-07-20 22:42:00,0
TXN00027461,U00150,22.86,M009,Mobile,JP,2023-07-20 22:46:00,0
TXN00027462,U00416,18.72,M077,Desktop,FR,2023-07-20 22:52:00,0
TXN00027463,U00874,23.81,M092,Mobile,US,2023-07-20 23:02:00,0
TXN00027464,U00081,18.72,M043,Mobile,MX,2023-07-20 23:09:00,0
TXN00027465,U00695,30.37,M079,Mobile,DE,2023-07-20 23:12:00,0
TXN00027466,U00370,14.14,M069,Tablet,US,2023-07-20 23:19:00,0
TXN00027467,U00975,26.05,M072,Desktop,US,2023-07-20 23:38:00,0
TXN00027468,U00259,14.81,M085,Mobile,MX,2023-07-21 00:06:00,0
TXN00027469,U00740,3.95,M087,Mobile,FR,2023-07-21 00:10:00,0
TXN00027470,U00826,91.05,M030,Desktop,DE,2023-07-21 00:12:00,0
TXN00027471,U00104,92.13,M008,Tablet,FR,2023-07-21 00:15:00,0
TXN00027472,U00751,21.12,M043,Mobile,BR,2023-07-21 01:11:00,0
TXN00027473,U00138,16.56,M015,Desktop,FR,2023-07-21 01:15:00,0
TXN00027474,U00613,29.47,M012,Mobile,US,2023-07-21 01:18:00,0
TXN00027475,U00335,1.29,M021,Tablet,FR,2023-07-21 01:20:00,0
TXN00027476,U00521,20.39,M075,Desktop,CA,2023-07-21 01:23:00,0
TXN00027477,U00153,4.0,M014,Desktop,DE,2023-07-21 01:30:00,0
TXN00027478,U00947,1.81,M070,Tablet,UK,2023-07-21 01:35:00,0
TXN00027479,U00236,52.32,M058,Mobile,UK,2023-07-21 01:37:00,0
TXN00027480,U00172,1165.88,M085,Desktop,IN,2023-07-21 01:37:00,1
TXN00027481,U00675,29.0,M018,Mobile,UK,2023-07-21 01:51:00,0
TXN00027482,U00668,4916.8,M057,Desktop,MX,2023-07-21 02:00:00,1
TXN00027483,U00507,30.49,M005,Mobile,US,2023-07-21 02:04:00,0
TXN00027484,U00533,15.53,M042,Desktop,CA,2023-07-21 02:05:00,0
TXN00027485,U00417,9.32,M036,Mobile,IN,2023-07-21 02:12:00,0
TXN00027486,U00992,3956.03,M044,Desktop,JP,2023-07-21 02:23:00,1
TXN00027487,U00917,64.31,M095,Tablet,US,2023-07-21 02:27:00,0
TXN00027488,U00568,37.83,M027,Tablet,MX,2023-07-21 02:48:00,0
TXN00027489,U00426,17.85,M059,Desktop,JP,2023-07-21 02:51:00,0
TXN00027490,U00570,11.53,M051,Tablet,FR,2023-07-21 02:57:00,0
TXN00027491,U00069,8.89,M058,Desktop,AU,2023-07-21 03:07:00,0
TXN00027492,U00255,13.99,M045,Mobile,AU,2023-07-21 03:15:00,0
TXN00027493,U00496,26.73,M001,Tablet,JP,2023-07-21 03:45:00,0
TXN00027494,U00834,117.68,M016,Tablet,US,2023-07-21 03:49:00,0
TXN00027495,U00915,7.55,M040,Mobile,BR,2023-07-21 04:32:00,0
TXN00027496,U00768,173.53,M091,Tablet,MX,2023-07-21 04:39:00,0
